UICCode,stationType,EVACode,code,cdCode,sporen,synoniemen,heeftFaciliteiten,heeftVertrektijden,heeftReisassistentie,land,lat,lng,radius,naderenRadius,ingangsDatum,namen.lang,namen.middel,namen.kort,nearbyMeLocationId.value,nearbyMeLocationId.type
8400086,KNOOPPUNT_STOPTREIN_STATION,8400086,BRN,86,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,52.2083320617676,5.28083324432373,525,1200,1990-01-01,Baarn,Baarn,Baarn,BRN,stationV2
8400457,KNOOPPUNT_STOPTREIN_STATION,8400457,NSCH,457,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",['Nieuweschans'],True,True,True,NL,53.1844,7.19937,200,1200,2020-09-01,Bad Nieuweschans,Bad Nieuweschans,Nweschans,NSCH,stationV2
8400128,KNOOPPUNT_STOPTREIN_STATION,8400128,BMR,128,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,51.6445217676531,5.93903303146362,525,1200,2020-05-13,Boxmeer,Boxmeer,Boxmeer,BMR,stationV2
8400129,KNOOPPUNT_STOPTREIN_STATION,8400129,BTL,129,"[{'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '6'}, {'spoorNummer': '7'}]",[],True,True,True,NL,51.58433,5.31912,260,800,2011-05-01,Boxtel,Boxtel,Boxtel,BTL,stationV2
8400133,KNOOPPUNT_STOPTREIN_STATION,8400133,BKL,133,"[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,52.17149,4.9906,260,800,1990-01-01,Breukelen,Breukelen,Breukelen,BKL,stationV2
8400179,KNOOPPUNT_STOPTREIN_STATION,8400179,DLD,179,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,False,NL,52.1402778625488,5.24277782440186,260,1200,1990-01-01,Den Dolder,Den Dolder,Den Dolder,DLD,stationV2
8400380,KNOOPPUNT_STOPTREIN_STATION,8400380,LAA,380,"[{'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '5'}, {'spoorNummer': '6'}]","['Den Haag Laan van NOI', 'Laan van Nieuw Oost Indië', 'Laan van NOI']",True,True,True,NL,52.0786094665527,4.34277772903442,525,1200,2011-05-01,Den Haag Laan v NOI,Laan v NOI,Laan v NOI,LAA,stationV2
8400177,KNOOPPUNT_STOPTREIN_STATION,8400177,DTC,177,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.9585962,6.2962148,260,800,2020-05-13,Doetinchem,Doetinchem,Doetinchem,DTC,stationV2
8400182,KNOOPPUNT_STOPTREIN_STATION,8400182,DB,182,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.0652770996094,5.25861120223999,200,1200,2003-09-01,Driebergen-Zeist,Driebergen-Zeist,Driebergen,DB,stationV2
8400194,KNOOPPUNT_STOPTREIN_STATION,8400194,DVD,194,"[{'spoorNummer': '1'}, {'spoorNummer': '4'}, {'spoorNummer': '5'}, {'spoorNummer': '8'}]",[],True,True,True,NL,52.3233337402344,4.93638896942139,525,1600,1993-05-23,Duivendrecht,Duivendrecht,Duivendrt,DVD,stationV2
8400207,KNOOPPUNT_STOPTREIN_STATION,8400207,EST,207,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,51.9169425964355,5.85500001907349,525,1600,2014-04-02,Elst,Elst,Elst,EST,stationV2
8400244,KNOOPPUNT_STOPTREIN_STATION,8400244,GDM,244,"[{'spoorNummer': '1'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '6'}, {'spoorNummer': '7'}]",[],True,True,True,NL,51.88301,5.27127,260,800,2018-12-09,Geldermalsen,Geldermalsen,Geldermlsn,GDM,stationV2
8400245,KNOOPPUNT_STOPTREIN_STATION,8400245,GP,245,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.4197235107422,5.55055570602417,200,1200,2011-05-01,Geldrop,Geldrop,Geldrop,GP,stationV2
8400256,KNOOPPUNT_STOPTREIN_STATION,8400256,GR,256,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.8338890075684,4.96833324432373,260,800,2020-05-13,Gorinchem,Gorinchem,Gorinchem,GR,stationV2
8400294,KNOOPPUNT_STOPTREIN_STATION,8400294,HD,294,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.3375015258789,5.61972236633301,260,800,1990-01-01,Harderwijk,Harderwijk,Harderwijk,HD,stationV2
8400306,KNOOPPUNT_STOPTREIN_STATION,8400306,HWD,306,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,52.6697235107422,4.82277774810791,525,1200,1990-01-01,Heerhugowaard,Heerhugowaard,Heerhugow,HWD,stationV2
8400331,KNOOPPUNT_STOPTREIN_STATION,8400331,HGZ,331,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,53.1598181316756,6.77075386047363,260,800,2020-09-01,Hoogezand-Sappemeer,Hoogezand-Sap.,Hoogezand,HGZ,stationV2
8400340,KNOOPPUNT_STOPTREIN_STATION,8400340,HTN,340,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.03402,5.16821,200,1200,2010-12-12,Houten,Houten,Houten,HTN,stationV2
8400355,KNOOPPUNT_STOPTREIN_STATION,8400355,KRD,355,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,50.8616676330566,6.05749988555908,200,1200,2022-01-01,Kerkrade Centrum,Kerkrade C.,Kerkrade C,KRD,stationV2
8400382,KNOOPPUNT_STOPTREIN_STATION,8400382,ZLW,382,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,51.6911125183105,4.66305541992188,260,800,2011-05-01,Lage Zwaluwe,Lage Zwaluwe,Lage Zwalu,ZLW,stationV2
8400548,KNOOPPUNT_STOPTREIN_STATION,8400548,LG,548,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,50.8963890075684,6.01916646957398,260,800,2022-01-01,Landgraaf,Landgraaf,Landgraaf,LG,stationV2
8400417,KNOOPPUNT_STOPTREIN_STATION,8400417,MRN,417,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.0641670227051,5.36999988555908,260,800,1990-01-01,Maarn,Maarn,Maarn,MRN,stationV2
8400426,KNOOPPUNT_STOPTREIN_STATION,8400426,MTR,426,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,50.8386116027832,5.71722221374512,200,1200,2022-01-01,Maastricht Randwyck,Randwyck,Randwyck,MTR,stationV2
8400435,KNOOPPUNT_STOPTREIN_STATION,8400435,MP,435,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '2a'}, {'spoorNummer': '2b'}, {'spoorNummer': '3'}]",[],True,True,True,NL,52.6908340454102,6.19750022888184,300,1200,1990-01-01,Meppel,Meppel,Meppel,MP,stationV2
8400452,KNOOPPUNT_STOPTREIN_STATION,8400452,NDB,452,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.2802772521973,5.15694427490234,525,1200,2009-02-18,Naarden-Bussum,Naarden-Bussum,Naarden-Bu,NDB,stationV2
8400508,KNOOPPUNT_STOPTREIN_STATION,8400508,PMR,508,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.5030555725098,4.95361089706421,260,800,2011-05-01,Purmerend,Purmerend,Purmerend,PMR,stationV2
8400517,KNOOPPUNT_STOPTREIN_STATION,8400517,RHN,517,[{'spoorNummer': '1'}],[],True,True,True,NL,51.958610534668,5.57833337783814,200,1200,2003-09-01,Rhenen,Rhenen,Rhenen,RHN,stationV2
8400566,KNOOPPUNT_STOPTREIN_STATION,8400566,SK,566,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",['Snits'],True,True,True,NL,53.0328688,5.6523969,260,800,2020-09-01,Sneek,Sneek,Sneek,SK,stationV2
8400567,KNOOPPUNT_STOPTREIN_STATION,8400567,ST,567,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.1733322143555,5.30999994277954,260,800,1990-01-01,Soest,Soest,Soest,ST,stationV2
8400596,KNOOPPUNT_STOPTREIN_STATION,8400596,TL,596,"[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,51.8894462585449,5.42222213745117,260,800,2014-04-02,Tiel,Tiel,Tiel,TL,stationV2
8400615,KNOOPPUNT_STOPTREIN_STATION,8400615,UTG,615,"[{'spoorNummer': '1'}, {'spoorNummer': '1a'}, {'spoorNummer': '1b'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '4a'}, {'spoorNummer': '4b'}]",[],True,True,True,NL,52.5216674804687,4.70166683197022,525,1200,2011-05-01,Uitgeest,Uitgeest,Uitgeest,UTG,stationV2
8400620,KNOOPPUNT_STOPTREIN_STATION,8400620,UTO,620,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,52.1100006103516,5.12472200393677,260,1200,1990-01-01,Utrecht Overvecht,Overvecht,Overvecht,UTO,stationV2
8400606,KNOOPPUNT_STOPTREIN_STATION,8400606,UTVR,606,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,52.078889,5.121667,200,1200,2016-08-22,Utrecht Vaartsche Rijn,Vaartsche Rijn,VaartscheR,UTVR,stationV2
8400636,KNOOPPUNT_STOPTREIN_STATION,8400095,VDM,636,[{'spoorNummer': '5'}],[],True,True,True,NL,53.10324,6.88475,200,1200,2020-09-01,Veendam,Veendam,Veendam,VDM,stationV2
8400627,KNOOPPUNT_STOPTREIN_STATION,8400627,VNDC,627,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.0200004577637,5.54861116409302,260,800,2001-06-10,Veenendaal Centrum,Veenendaal C.,Veenendl C,VNDC,stationV2
8400646,KNOOPPUNT_STOPTREIN_STATION,8400646,VRY,646,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,51.526568099007,6.01417779922485,525,1200,2020-05-13,Venray,Venray,Venray,VRY,stationV2
8400685,KNOOPPUNT_STOPTREIN_STATION,8400685,WP,685,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '5'}, {'spoorNummer': '6'}]",[],True,True,True,NL,52.3127784729004,5.04305553436279,525,1200,1990-01-01,Weesp,Weesp,Weesp,WP,stationV2
8400691,KNOOPPUNT_STOPTREIN_STATION,8400691,WDN,691,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,52.3613891601562,6.59166669845581,260,1200,2017-12-10,Wierden,Wierden,Wierden,WDN,stationV2
8400696,KNOOPPUNT_STOPTREIN_STATION,8400696,WS,696,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,53.1392377,7.035101,260,800,2020-09-01,Winschoten,Winschoten,Winschoten,WS,stationV2
8400698,KNOOPPUNT_STOPTREIN_STATION,8400698,WW,698,"[{'spoorNummer': '1a'}, {'spoorNummer': '1b'}]",[],True,True,True,NL,51.9677307,6.7155181,260,800,2020-05-13,Winterswijk,Winterswijk,Winterswk,WW,stationV2
8400702,KNOOPPUNT_STOPTREIN_STATION,8400702,WD,702,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '5'}, {'spoorNummer': '6'}]",[],True,True,True,NL,52.0849990844727,4.89361095428467,525,1200,2011-05-01,Woerden,Woerden,Woerden,WD,stationV2
8400364,KNOOPPUNT_STOPTREIN_STATION,8400364,ZZS,364,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.469165802002,4.80499982833862,200,1200,2016-12-11,Zaandijk Zaanse Schans,Zaanse Schans,Zaanse S.,ZZS,stationV2
8400735,KNOOPPUNT_STOPTREIN_STATION,8400735,ZV,735,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,51.9230537414551,6.07194423675537,260,800,2021-12-01,Zevenaar,Zevenaar,Zevenaar,ZV,stationV2
8400741,KNOOPPUNT_STOPTREIN_STATION,8400741,ZTM,741,"[{'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,52.0475006103516,4.47722244262695,200,1200,2011-05-01,Zoetermeer,Zoetermeer,Zoetermeer,ZTM,stationV2
8400742,KNOOPPUNT_STOPTREIN_STATION,8400742,ZB,742,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,53.1596122800056,6.8679141998291,200,1200,2020-09-01,Zuidbroek,Zuidbroek,Zuidbroek,ZB,stationV2
8400320,STOPTREIN_STATION,8400320,HTO,320,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]","[""Hertogenbosch Oost ('s)"", 'Den Bosch Oost']",True,True,True,NL,51.700553894043,5.3183331489563,200,1200,2011-05-01,'s-Hertogenbosch Oost,'s-Hertogenb. O.,Dn Bosch O,HTO,stationV2
8400388,STOPTREIN_STATION,8400388,HDE,388,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '4'}]","[""Harde ('t)""]",True,True,False,NL,52.4091682,5.893611,200,1200,1990-01-01,'t Harde,'t Harde,'t Harde,HDE,stationV2
8400045,STOPTREIN_STATION,8400045,ATN,45,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.9213265245505,6.57862722873687,200,1200,2020-05-13,Aalten,Aalten,Aalten,ATN,stationV2
8400047,STOPTREIN_STATION,8400047,AC,47,"[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,52.2785,4.977,200,1200,2011-05-01,Abcoude,Abcoude,Abcoude,AC,stationV2
8400049,STOPTREIN_STATION,8400049,AKM,49,"[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,53.0463905334473,5.84361124038696,200,1600,1990-01-01,Akkrum,Akkrum,Akkrum,AKM,stationV2
8400052,STOPTREIN_STATION,8400052,AMRN,52,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.6438903808594,4.76416683197022,200,1200,1994-12-01,Alkmaar Noord,Alkmaar Noord,Alkmaar N,AMRN,stationV2
8400520,STOPTREIN_STATION,8400520,AMRI,520,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.3419456481934,6.66666650772095,200,1600,2017-12-10,Almelo de Riet,de Riet,de Riet,AMRI,stationV2
8400081,STOPTREIN_STATION,8400081,ALMB,81,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.3941650390625,5.2780556678772,200,1200,2011-05-01,Almere Buiten,Buiten,Buiten,ALMB,stationV2
8400082,STOPTREIN_STATION,8400082,ALMM,82,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.3675003051758,5.19027757644653,200,1200,2011-05-01,Almere Muziekwijk,Muziekwijk,Muziekwijk,ALMM,stationV2
8400226,STOPTREIN_STATION,8400024,ALMO,226,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,52.4033317565918,5.30055570602417,200,1200,2004-12-12,Almere Oostvaarders,Oostvaarders,Oostvaard,ALMO,stationV2
8400104,STOPTREIN_STATION,8479008,ALMP,104,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.3766670227051,5.24472236633301,200,1200,2011-05-01,Almere Parkwijk,Parkwijk,Parkwijk,ALMP,stationV2
8400450,STOPTREIN_STATION,8400450,AMPO,450,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.342778,5.151944,200,1200,2012-12-12,Almere Poort,Poort,Poort,AMPO,stationV2
8400054,STOPTREIN_STATION,8400054,AMFS,54,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,52.1748221374512,5.40388870239258,200,1200,1990-01-01,Amersfoort Schothorst,Schothorst,Schothorst,AMFS,stationV2
8400228,STOPTREIN_STATION,8400031,AVAT,228,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,52.1927795410156,5.43388891220093,200,1200,2006-05-28,Amersfoort Vathorst,Vathorst,Vathorst,AVAT,stationV2
8400231,STOPTREIN_STATION,8400076,ASHD,231,"[{'spoorNummer': '2'}, {'spoorNummer': '5'}]",[],True,True,True,NL,52.29844,4.95972,200,1200,2011-05-01,Amsterdam Holendrecht,Holendrecht,Holendrcht,ASHD,stationV2
8400079,STOPTREIN_STATION,8400079,ASDL,79,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.3577766418457,4.83388900756836,200,1200,1990-01-01,Amsterdam Lelylaan,Lelylaan,Lelylaan,ASDL,stationV2
8400060,STOPTREIN_STATION,8400060,ASDM,60,"[{'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '8'}, {'spoorNummer': '9'}]",[],True,True,True,NL,52.3605537414551,4.93111133575439,260,800,2011-05-01,Amsterdam Muiderpoort,Muiderpoort,Muiderprt,ASDM,stationV2
8400056,STOPTREIN_STATION,8400056,RAI,56,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,52.3372230529785,4.89027786254883,200,1200,2006-12-23,Amsterdam RAI,RAI,RAI,RAI,stationV2
8400235,STOPTREIN_STATION,8400083,ASSP,235,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.35526,4.94651,200,1200,2011-05-01,Amsterdam Science Park,Science Park,Scienceprk,ASSP,stationV2
8400065,STOPTREIN_STATION,8400065,ANA,65,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.8672218322754,4.81111097335815,200,1200,1990-01-01,Anna Paulowna,Anna Paulowna,Anna Paulo,ANA,stationV2
8400233,STOPTREIN_STATION,8400032,APDM,233,[{'spoorNummer': '1'}],[],True,True,True,NL,52.2052764892578,6.00055551528931,200,1200,2020-05-13,Apeldoorn De Maten,De Maten,De Maten,APDM,stationV2
8400229,STOPTREIN_STATION,8400033,APDO,229,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.2152786254883,6.00444459915161,200,1600,2006-12-10,Apeldoorn Osseveld,Osseveld,Osseveld,APDO,stationV2
8400067,STOPTREIN_STATION,8400067,APG,67,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,53.3258135,6.8619577,200,1200,2020-09-01,Appingedam,Appingedam,Appingedam,APG,stationV2
8400068,STOPTREIN_STATION,8400068,AKL,68,[{'spoorNummer': '1'}],[],True,True,True,NL,51.8719444274902,4.99277782440186,200,1200,2020-05-13,Arkel,Arkel,Arkel,AKL,stationV2
8400069,STOPTREIN_STATION,8400069,ARN,69,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.5016670227051,3.66916656494141,250,1200,2011-05-01,Arnemuiden,Arnemuiden,Arnemuiden,ARN,stationV2
8400075,STOPTREIN_STATION,8400075,AHPR,75,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.9880561828613,5.94388866424561,200,1200,1990-01-01,Arnhem Presikhaaf,Presikhaaf,Presikhaaf,AHPR,stationV2
8400072,STOPTREIN_STATION,8400072,AHP,72,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.985279083252,5.91944456100464,400,1200,2014-06-04,Arnhem Velperpoort,Velperpoort,Velperprt,AHP,stationV2
8400227,STOPTREIN_STATION,8400029,AHZ,227,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.9550018310547,5.85194444656372,200,1600,2014-04-02,Arnhem Zuid,Arnhem Zuid,Arnhem Z,AHZ,stationV2
8400089,STOPTREIN_STATION,8400089,BF,89,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,53.3608969,6.5185581,200,1200,2020-09-01,Baflo,Baflo,Baflo,BF,stationV2
8400090,STOPTREIN_STATION,8400090,BRD,90,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,51.8547210693359,4.5533332824707,200,1200,2011-05-01,Barendrecht,Barendrecht,Barendrcht,BRD,stationV2
8400091,STOPTREIN_STATION,8400091,BNC,91,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.1399993896484,5.59027767181396,200,1200,2020-05-13,Barneveld Centrum,Barneveld C.,Barnevld C,BNC,stationV2
8400092,STOPTREIN_STATION,8400092,BNN,92,[{'spoorNummer': '1'}],[],True,True,True,NL,52.1613883972168,5.59805536270142,200,1200,2020-05-13,Barneveld Noord,Barneveld Noord,Barnevld N,BNN,stationV2
8400115,STOPTREIN_STATION,8400111,BNZ,115,[{'spoorNummer': '1'}],[],True,True,True,NL,52.128853,5.60246,200,1200,2020-05-13,Barneveld Zuid,Barneveld Zuid,Barnevld Z,BNZ,stationV2
8400094,STOPTREIN_STATION,8400094,BDM,94,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,53.3068857,6.593054,200,1200,2020-09-01,Bedum,Bedum,Bedum,BDM,stationV2
8400096,STOPTREIN_STATION,8400096,BK,96,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,50.9474983215332,5.78666687011719,200,1200,2022-01-01,Beek-Elsloo,Beek-Elsloo,Beek-E,BK,stationV2
8400097,STOPTREIN_STATION,8400097,BSD,97,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.8994445800781,5.19444465637207,200,1200,2020-05-13,Beesd,Beesd,Beesd,BSD,stationV2
8400100,STOPTREIN_STATION,8400100,BL,100,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.8547210693359,6.52111101150513,300,1600,1998-09-02,Beilen,Beilen,Beilen,BL,stationV2
8400108,STOPTREIN_STATION,8400108,BGN,108,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.4938888549805,4.29611110687256,200,1200,2011-05-01,Bergen op Zoom,Bergen op Zoom,Bergen opZ,BGN,stationV2
8400112,STOPTREIN_STATION,8400112,BET,112,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,51.5099983215332,5.38916683197022,200,1200,2011-05-01,Best,Best,Best,BET,stationV2
8400113,STOPTREIN_STATION,8400113,BV,113,"[{'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '5'}]",[],True,True,True,NL,52.4783325195313,4.65666675567627,260,1200,2011-05-01,Beverwijk,Beverwijk,Beverwijk,BV,stationV2
8400114,STOPTREIN_STATION,8400114,BHV,114,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.1300010681152,5.20388889312744,200,1200,1990-01-01,Bilthoven,Bilthoven,Bilthoven,BHV,stationV2
8400117,STOPTREIN_STATION,8400117,BR,117,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,False,NL,51.372501373291,6.15500020980835,525,1000,2016-12-11,Blerick,Blerick,Blerick,BR,stationV2
8400118,STOPTREIN_STATION,8400118,BLL,118,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.404167175293,4.62750005722046,200,1200,2011-05-01,Bloemendaal,Bloemendaal,Bloemendl,BLL,stationV2
8400121,STOPTREIN_STATION,8400121,BDG,121,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.0813903808594,4.7461109161377,200,1200,2011-05-01,Bodegraven,Bodegraven,Bodegraven,BDG,stationV2
8400124,STOPTREIN_STATION,8400124,BN,124,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.2988891601562,6.74805545806885,200,1600,2017-12-10,Borne,Borne,Borne,BN,stationV2
8400125,STOPTREIN_STATION,8400125,BSK,125,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.0777778625488,4.64694452285767,200,1200,2016-12-11,Boskoop,Boskoop,Boskoop,BSK,stationV2
8400126,STOPTREIN_STATION,8400126,BSKS,126,[{'spoorNummer': '1'}],[],True,True,True,NL,52.067658,4.646186,200,1200,2017-12-10,Boskoop Snijdelwijk,Snijdelwijk,Snijdelwk,BSKS,stationV2
8400236,STOPTREIN_STATION,8400098,BHDV,236,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.832222,4.878056,200,1200,2020-05-13,Boven-Hardinxveld,Boven-Hardinxv.,Boven-Har,BHDV,stationV2
8400230,STOPTREIN_STATION,8400230,BKF,230,[{'spoorNummer': '1'}],[],True,True,True,NL,52.6961097717285,5.25277757644653,250,1200,1990-01-01,Bovenkarspel Flora,Bovenkarspel Fl.,Bovenk Flo,BKF,stationV2
8400127,STOPTREIN_STATION,8400127,BKG,127,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.6949996948242,5.23777770996094,200,1200,1990-01-01,Bovenkarspel-Grootebroek,Bovenkarspel-Gr.,Bovenk-Gr,BKG,stationV2
8400132,STOPTREIN_STATION,8400132,BDPB,132,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,False,NL,51.606388092041,4.72083330154419,200,1200,2011-05-01,Breda-Prinsenbeek,Prinsenbeek,Prinsenbk,BDPB,stationV2
8400136,STOPTREIN_STATION,8400136,BMN,136,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.0911102294922,6.14694452285767,200,1600,1990-01-01,Brummen,Brummen,Brummen,BMN,stationV2
8400140,STOPTREIN_STATION,8400140,BDE,140,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,50.8969459533691,5.73666667938232,200,1200,2022-01-01,Bunde,Bunde,Bunde,BDE,stationV2
8400141,STOPTREIN_STATION,8400141,BNK,141,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.0630569458008,5.19444465637207,200,1200,1990-01-01,Bunnik,Bunnik,Bunnik,BNK,stationV2
8400145,STOPTREIN_STATION,8400145,BSMZ,145,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.2658348083496,5.16305541992188,200,1200,1990-01-01,Bussum Zuid,Bussum Zuid,Bussum Z,BSMZ,stationV2
8400147,STOPTREIN_STATION,8400147,CPS,147,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.9541664123535,4.58416652679443,200,1200,2007-12-09,Capelle Schollevaar,Schollevaar,Schollevr,CPS,stationV2
